College Code,College Name,Branch Name,OC,BC,BCM,MBC,SC,SCA,ST
1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous) Avadi-Alamathi Road Chennai 600 062,BIO TECHNOLOGY,146.5,133.5,***,119.5,114.5,,
1127,St. Peters College of Engineering and Technology College Road Avadi Chennai 600 054,BIO TECHNOLOGY,121,***,***,***,85.5,,
1211,Rajalakshmi Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,BIO TECHNOLOGY,171.5,158,166.5,155,126,,99
1217,Sree Sastha Institute of Engineering and Technology Chembarambakkam Chennai 600103,BIO TECHNOLOGY,***,,,,,,
1219,Sri Venkateswara College of Engineering (Autonomous) Post Bag No.1 Chennai-Bengaluru High Road Pennalur Irungattukottai S.O. Sriperumbudur Taluk Kancheepuram District 602105,BIO TECHNOLOGY,179,165,169.5,158,146,,
1303,Anand Institute of Higher Technology Old Mahabalipuram Road (OMR) Kazhipattur Chengalpattu District 603103,BIO TECHNOLOGY,115.5,***,,***,***,,
1306,Jeppiaar Engineering College Old Mahabalipuram Road (OMR) Chennai 600119,BIO TECHNOLOGY,161.5,152.5,,147,91,,
1317,St. Joseph's College of Engineering (Autonomous) Old Mahabalipuram Road (OMR) Chennai 600 119,BIO TECHNOLOGY,160,155,158.5,142,149.5,,
1409,Karpaga Vinayaga College of Engineering and Technology Palayanoor Post Maduranthagam Taluk Chengalpattu District 603308,BIO TECHNOLOGY,143.5,95,,***,***,,
1411,Madha Engineering College Kundrathur Chennai 600069,BIO TECHNOLOGY,96,,,,,,
1503,Arulmigu Meenakshi Amman College of Engineering Vadamavandal Thiruvannamalai District 604410,BIO TECHNOLOGY,,,,,,,
1504,Arunai Engineering College Mathur Thiruvannamalai District 606603,BIO TECHNOLOGY,132,***,,101.5,***,,
1514,Sri Nandhanam College of Engineering and Technology Molagarampatti Tirupattur Vellore-635601,BIO TECHNOLOGY,,,,,,,
2329,Rathinam Technical Campus (Autonomous) Pollachi Road Eachanari Coimbatore District 641021,BIO TECHNOLOGY,153.5,140.5,133,141.5,134,,
2601,Adhiyamaan College of Engineering (Autonomous) Hosur Krishnagiri District 635109,BIO TECHNOLOGY,134.5,***,125,***,***,,
2607,K S Rangasamy College of Technology (Autonomous) Tiruchengode Namakkal District 637215,BIO TECHNOLOGY,156.5,137,150,131,***,105.5,
2610,Muthayammal Engineering College (Autonomous) Rasipuram Namakkal District 637408,BIO TECHNOLOGY,101,***,,***,,,
2611,Paavai Engineering College (Autonomous) NH-7 Pachal Post Namakkal District 637018,BIO TECHNOLOGY,125,***,,***,***,,
2620,Vivekanandha College of Engineering for Women (Autonomous) Sathinaickenpalayam Elayampalayam Village Kumaramangalam Namakkal District 637205,BIO TECHNOLOGY,146,127,,108.5,111,130.5,113.5
2622,V S B Engineering College(Autonomous) Kovai Road Karur District 639111,BIO TECHNOLOGY,132.5,114.5,,98,112.5,122.5,
2624,Gnanamani College of Technology (Autonomous) Pachal Post Namakkal District 637018,BIO TECHNOLOGY,120,***,,97.5,101,,106.5
2627,Selvam College of Technology Pappanaickenpatti Post Namakkal District 637003,BIO TECHNOLOGY,99.5,,,***,***,96,
2659,Salem College of Engineering and Technology Salem-Attur Main Road NH-68 Mettupatty Perumapalayam Salem District 636111,BIO TECHNOLOGY,134,98.5,,116,114,113.5,
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,BIO TECHNOLOGY,167.5,155.5,159,147,***,---,
2707,Erode Sengunthar Engineering College (Autonomous) Thudupathi Post Erode District 638057,BIO TECHNOLOGY,125.5,89,,***,111,125,
2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,BIO TECHNOLOGY,183,177,179.5,172.9,151.5,106,
2727,Sri Shakthi Institute of Engineering and Technology (Autonomous) L&T Bye-Pass Venkitapuram Post Comibatore District 641062,BIO TECHNOLOGY,157.5,146,132,134.5,***,,
2750,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous) Kannampalayam Coimbatore District 641402,BIO TECHNOLOGY,145.5,129,111,127.5,116,123.5,
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,BIO TECHNOLOGY,167.5,153,158.5,152.5,108,124.5,
3805,Dhanalakshmi Srinivasan Engineering College (Autonomous) Thuraiyur Road Perambalur District 621212,BIO TECHNOLOGY,136,***,,92.5,***,,
3815,Pavendar Bharathidasan College of Engineering and Technology Pudukkottai Main Road Tiruchirappalli District 622515,BIO TECHNOLOGY,122.5,***,,***,***,,
3817,Roever Engineering College Elambalur Perambalur District 621212,BIO TECHNOLOGY,119,***,97.5,***,***,,
4917,Sethu Institute of Technology (Autonomous) Kariapatti Post Virudhunagar District 626115,BIO TECHNOLOGY,133,***,116.5,***,***,,
4959,Kamaraj College of Engineering and Technology (Autonomous) Virudhunagar District 626001,BIO TECHNOLOGY,150.5,143,,***,***,,
4960,Mepco Schlenk Engineering College (Autonomous) Sivakasi Virudhunagar District 626005,BIO TECHNOLOGY,163,143,155,121.5,,,
4965,P S R Engineering College (Autonomous) Appayanaickenpatti Sevalpatty Virudhunagar District 626140,BIO TECHNOLOGY,131,106.5,,***,***,,
4978,Udaya School of Engineering Ammandivilai Post Kanyakumari District 629204,BIO TECHNOLOGY,***,,,,,,
5919,St. Michael College of Engineering and Technology Kalayarkoil Sivagangai District 630551,BIO TECHNOLOGY,***,,,,,,
2769,J C T College of Engineering and Technology Pichanur Coimbatore District 641105,Bio Technology and Bio Chemical Engineering,123,***,,***,***,,
3403,Mahalakshmi Engineering College Trichy-Salem Highways (Near No.1 Tollgate) Melpathu Siruganbur Post Tiruchirappalli District 621213,Bio Technology and Bio Chemical Engineering,,,,,,,
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,CHEMICAL ENGINEERING,192.5,190,187,184.5,177,171.29,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CHEMICAL ENGINEERING,133.5,***,103.5,***,110.5,,
1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous) Avadi-Alamathi Road Chennai 600 062,CHEMICAL ENGINEERING,139.5,117,91,93,104.5,,
1127,St. Peters College of Engineering and Technology College Road Avadi Chennai 600 054,CHEMICAL ENGINEERING,121,95,,***,***,,
1211,Rajalakshmi Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,CHEMICAL ENGINEERING,170,154,157,153.5,154,127.5,
1216,Saveetha Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,CHEMICAL ENGINEERING,152.5,144.5,142,141,119.5,,
1219,Sri Venkateswara College of Engineering (Autonomous) Post Bag No.1 Chennai-Bengaluru High Road Pennalur Irungattukottai S.O. Sriperumbudur Taluk Kancheepuram District 602105,CHEMICAL ENGINEERING,169,156.5,148.5,148,139.5,,
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous) Kalavakkam Old Mahabalipuram Road (OMR) Chengalpattu District 603110,CHEMICAL ENGINEERING,189.5,185.5,189.5,181,169,138.5,141
1316,Agni College of Technology Old Mahabalipuram Road (OMR) Thalambur Village Chengalpattu District 603103,CHEMICAL ENGINEERING,135,***,128,128,***,,
1317,St. Joseph's College of Engineering (Autonomous) Old Mahabalipuram Road (OMR) Chennai 600 119,CHEMICAL ENGINEERING,150,130,114.5,127,***,,
1401,Adhiparasakthi Engineering College Melmaruvathur Chengalpattu District 603319,CHEMICAL ENGINEERING,115,***,,***,,,
1503,Arulmigu Meenakshi Amman College of Engineering Vadamavandal Thiruvannamalai District 604410,CHEMICAL ENGINEERING,,,,,,,
1504,Arunai Engineering College Mathur Thiruvannamalai District 606603,CHEMICAL ENGINEERING,110.5,***,,***,,,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CHEMICAL ENGINEERING,185,180.5,177.5,178.5,154.5,163.5,
2601,Adhiyamaan College of Engineering (Autonomous) Hosur Krishnagiri District 635109,CHEMICAL ENGINEERING,115.5,,,***,***,,
2609,Mahendra Engineering College (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,CHEMICAL ENGINEERING,111.5,***,,***,***,,
2611,Paavai Engineering College (Autonomous) NH-7 Pachal Post Namakkal District 637018,CHEMICAL ENGINEERING,135,***,,***,,109,
2621,Er. Perumal Manimekalai College of Engineering (Autonomous) Near Koneripalli Hosur Krishnagiri District 635117,CHEMICAL ENGINEERING,105.5,***,105,92.5,***,,
2622,V S B Engineering College(Autonomous) Kovai Road Karur District 639111,CHEMICAL ENGINEERING,133,117,,92,115,,
2624,Gnanamani College of Technology (Autonomous) Pachal Post Namakkal District 637018,CHEMICAL ENGINEERING,112,***,,91,,---,
2625,The Kavery Engineering College M Kalipatti Post Mecheri Salem District 634456,CHEMICAL ENGINEERING,126,***,112.5,115,86,,
2707,Erode Sengunthar Engineering College (Autonomous) Thudupathi Post Erode District 638057,CHEMICAL ENGINEERING,111.5,***,,***,***,,
2708,Hindusthan College of Engineering and Technology (Autonomous) Othakkalmandapam Post Coimbatore District 641032,CHEMICAL ENGINEERING,155.5,131.5,149.5,132.5,***,141.5,118
2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,CHEMICAL ENGINEERING,155,142.5,151.5,137.5,***,,
2715,Nandha Engineering College (Autonomous) Pitchandampalayam Post Erode District 638052,CHEMICAL ENGINEERING,135.5,126,118,121,92,,
2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,CHEMICAL ENGINEERING,163.5,157.5,149.5,136,128,133.5,108
3803,Anjalai Ammal Mahalingam Engineering College Kovilvenni Thiruvarur District 614403,CHEMICAL ENGINEERING,97.5,,,***,,,
3805,Dhanalakshmi Srinivasan Engineering College (Autonomous) Thuraiyur Road Perambalur District 621212,CHEMICAL ENGINEERING,140.5,***,118,116,***,123.5,
4917,Sethu Institute of Technology (Autonomous) Kariapatti Post Virudhunagar District 626115,CHEMICAL ENGINEERING,94,,,,,,
5907,Mohamed Sathak Engineering College Kilakarai Ramanathapuram District 623806,CHEMICAL ENGINEERING,***,,,,,,
5919,St. Michael College of Engineering and Technology Kalayarkoil Sivagangai District 630551,CHEMICAL ENGINEERING,***,,,,,,
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,CIVIL ENGINEERING,193,190,192,187,183,173.5,177.5
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CIVIL ENGINEERING,128,,,97,108,127.5,
1014,University College of Engineering Tindivanam Melpakkam Tindivanam Villupuram District 604001,CIVIL ENGINEERING,119.5,***,108.5,***,***,,
1106,Jaya Engineering College Thirunindravur Chennai 602024,CIVIL ENGINEERING,***,,,,,,
1113,R M K Engineering College (Autonomous) Kavaraipettai Gummidipoondi Thiruvallur District 601206,CIVIL ENGINEERING,156,153.5,114,146.5,144.5,,
1114,S A Engineering College (Autonomous) Thiruverkadu Chennai 600077,CIVIL ENGINEERING,127.5,,,,106,,
1116,Sri Venkateswara College of Engineering and Technology Thirupachur Thiruvallur District 631203,CIVIL ENGINEERING,***,,,,,,
1120,Velammal Engineering College (Autonomous) Ambattur-Redhills Road Chennai 600066,CIVIL ENGINEERING,144.5,101.5,,106.5,***,,
1121,Sri Venkateswara Institute of Science and Technology Kozhundalur Thiruvallur District 631203,CIVIL ENGINEERING,***,,,,,,
1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous) Avadi-Alamathi Road Chennai 600 062,CIVIL ENGINEERING,118.5,***,,98.5,***,,
1125,PMR Engineering College Adayalampattu Chennai-600095,CIVIL ENGINEERING,,,,,,,
1127,St. Peters College of Engineering and Technology College Road Avadi Chennai 600 054,CIVIL ENGINEERING,,,,,,,
1133,Annai Veilankannis College of Engineering Gandhi Road Nedungundram Chennai 600048,CIVIL ENGINEERING,,,,,,,
1137,Annai Mira College of Engineering and Technology Arcot Road Arappakkam Village Walaja Taulk Ranipet District 632 517,CIVIL ENGINEERING,97.5,***,,,,,
1209,Pallavan College of Engineering Thimmasamudram Kancheepuram District 631502,CIVIL ENGINEERING,,,,,,,
1211,Rajalakshmi Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,CIVIL ENGINEERING,162,154.5,132.5,142,131,,
1216,Saveetha Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,CIVIL ENGINEERING,146,130.5,145.5,131.5,113,,
1217,Sree Sastha Institute of Engineering and Technology Chembarambakkam Chennai 600103,CIVIL ENGINEERING,,,,,,,
1218,Sri Muthukumaran Institute of Technology Near Mangadu Chennai 600069,CIVIL ENGINEERING,***,,,,,,
1219,Sri Venkateswara College of Engineering (Autonomous) Post Bag No.1 Chennai-Bengaluru High Road Pennalur Irungattukottai S.O. Sriperumbudur Taluk Kancheepuram District 602105,CIVIL ENGINEERING,167.5,156.5,160.5,146,139.5,,
1222,P B College of Engineering Irungkattukottai Sriperumpudur Taluk Kancheepuram District 602117,CIVIL ENGINEERING,,,,,,,
1229,Indira Institute of Engineering and Technology VGR Gardens Pandur Thiruvallur District 631203,CIVIL ENGINEERING,,,,,,,
1232,A R M College of Engineering and Technology Sattamangalam Maraimalainagar Chengalpattu District 603209,CIVIL ENGINEERING,,,,,,,
1235,Jei Mathaajee College of Engineering Vishaandikuppam Karappettai (via) Siruvakkam Kancheepuram District 631 552,CIVIL ENGINEERING,,,,,,,
1243,Madha Institute of Engineering and Technology Erandamkattalai Village Sadhananthapuram Thandalam Post Chennai 602101,CIVIL ENGINEERING,,,,,,,
1301,Mohammed Sathak A J College of Engineering Old Mahabalipuram Road (OMR) Egattur Chengalpattu District 603103,CIVIL ENGINEERING,***,,,,,,
1304,Easwari Engineering College (Autonomous) Ramapuram Chennai 600089,CIVIL ENGINEERING,150,130.5,129,129,116.5,,
1309,Meenakshi Sundararajan Engineering College Kodambakkam Chennai 600024,CIVIL ENGINEERING,130,***,126.5,***,***,,
1310,Misrimal Navajee Munoth Jain Engineering College Rajiv Gandhi Salai (OMR) Thorappakkam Chennai 600096,CIVIL ENGINEERING,,,,,,,
1311,K C G College of Technology (Autonomous) Karappakkam Chennai 600096,CIVIL ENGINEERING,156.5,***,,124.5,,,
1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous) Kalavakkam Old Mahabalipuram Road (OMR) Chengalpattu District 603110,CIVIL ENGINEERING,188.5,184,173.5,177,169,155.5,
1316,Agni College of Technology Old Mahabalipuram Road (OMR) Thalambur Village Chengalpattu District 603103,CIVIL ENGINEERING,111,***,,***,,,
1318,T.J Institute of Technology Karapakkam Chennai - 600097,CIVIL ENGINEERING,,,,,,,
1319,Thangavelu Engineering College Karappakkam Chennai 600097,CIVIL ENGINEERING,,,,,,,
1322,Dhanalakshmi Srinivasan College of Engineering and Technology East Coast Road Poonjeri Chennai 603104,CIVIL ENGINEERING,***,,,,,,
1334,ARS College of Engineering Maraimalai Nagar Post Chengalpattu District 603209,CIVIL ENGINEERING,,,,,,,
1335,Sri Krishna Institute of Technology Panapakkam Padappai Chennai 601301,CIVIL ENGINEERING,,,,,,,
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,CIVIL ENGINEERING,175.5,170,169,161.5,169,,
1401,Adhiparasakthi Engineering College Melmaruvathur Chengalpattu District 603319,CIVIL ENGINEERING,***,,,,,,
1407,G K M College of Engineering and Technology Alappakkam-Mappedu Road Chennai 600063,CIVIL ENGINEERING,,,,,,,
1408,I F E T College of Engineering (Autonomous) Gangarampalayam Villupuram District 605108,CIVIL ENGINEERING,121.5,,104.5,***,,,
1409,Karpaga Vinayaga College of Engineering and Technology Palayanoor Post Maduranthagam Taluk Chengalpattu District 603308,CIVIL ENGINEERING,***,,,,,,
1411,Madha Engineering College Kundrathur Chennai 600069,CIVIL ENGINEERING,***,,,,,,
1412,Mailam Engineering College Mailam Villupuram District 604304,CIVIL ENGINEERING,***,,,,,,
1414,Prince Shri Venkateshwara Padmavathy Engineering College (Autonomous) Ponmar Chennai 600048,CIVIL ENGINEERING,139.5,***,,135,***,,
